time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,,,,,,,
0.5,,,,,,,,,,,
1.0,,,,,0.0000,-0.0033,-0.0000,0.0000,0.0000,0.0000,49.1987
1.5,,,,,0.0000,-0.0011,-0.0000,0.0000,0.0000,-0.0153,49.1681
2.0,,,,,-0.0000,0.0000,-0.0000,0.0000,-0.0076,0.0000,49.1528
2.5,,,,,-0.0000,0.0011,-0.0000,0.0000,0.0000,0.0000,49.1528
3.0,,,,,-0.0004,0.0000,-0.0000,0.0000,0.0000,0.0000,49.1681
3.5,0.0000,0.0000,0.0000,1.0000,0.0013,-0.0011,-0.0000,0.0000,0.0153,0.0000,49.1528
4.0,0.0000,0.0000,0.0000,1.0000,0.0008,0.0022,-0.0000,0.0000,0.0000,0.0000,49.2293
4.5,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.1221
5.0,0.0000,0.0000,0.0000,1.0000,-0.0007,0.0011,-0.0000,0.0000,0.0000,0.0000,49.0915
5.5,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0000,-0.0000,0.0000,0.0000,0.0000,49.1528
6.0,0.0000,0.0000,0.0000,1.0000,0.0004,0.0022,-0.0000,0.0000,0.0000,0.0000,49.1528
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,49.1528
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.0915
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.1528
8.0,0.0000,0.0000,0.0000,1.0000,0.0007,0.0000,-0.0000,0.0000,0.0000,0.0000,49.1528
8.5,0.0000,0.0000,0.0000,1.0000,0.0002,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.1221
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.1068
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,49.1221
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,-0.0000,0.0000,0.0000,0.0000,49.1528
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,-0.0000,0.0000,0.0000,0.0000,49.1528
11.0,0.0000,0.0000,0.0000,1.0000,0.0362,-0.0011,-0.0000,0.0000,0.2823,0.0000,49.1834
11.5,0.0000,0.0000,0.0000,1.0000,0.1455,-0.0011,-0.0000,0.0000,0.8698,-0.0229,49.2140
12.0,0.1174,-0.0001,-0.0009,1.0000,0.2403,0.0011,-0.0000,0.0000,1.0223,0.0000,49.1987
12.5,0.2427,-0.0009,-0.0029,1.0000,0.2671,0.0011,-0.0000,0.0000,1.0223,0.0000,49.2293
13.0,0.3457,-0.0024,-0.0046,1.0000,0.2732,0.0011,-0.0000,0.0000,1.0147,0.0000,49.0762
13.5,0.4529,-0.0050,-0.0094,1.0000,0.2750,-0.0011,-0.0000,0.0000,0.9842,0.0000,49.1681
14.0,0.6666,-0.0150,-0.0168,0.9999,0.2093,0.0000,-0.0000,0.0000,0.5569,0.0000,49.0915
14.5,0.6666,-0.0150,-0.0168,0.9999,0.2180,0.0011,-0.0000,0.0000,0.9842,0.0000,49.2293
15.0,0.8870,-0.0334,-0.0293,0.9996,0.2714,-0.0033,-0.0000,0.0000,0.9842,-0.0229,49.1987
