time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7704
0.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
1.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
1.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7704
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
2.5,,,,,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
3.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7551
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7244
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7551
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.7704
6.0,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7397
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7857
8.0,0.0000,0.0000,0.0000,1.0000,0.0012,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7244
8.5,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
9.0,0.0000,0.0000,0.0000,1.0000,0.0002,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.7857
9.5,0.0000,0.0000,0.0000,1.0000,0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7704
10.0,0.0000,0.0000,0.0000,1.0000,0.0006,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
10.5,0.0000,0.0000,0.0000,1.0000,-0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
11.0,0.0000,0.0000,0.0000,1.0000,-0.0014,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7704
11.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7704
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7397
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7857
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
