time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.3264
0.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2652
1.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
1.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2346
2.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2652
2.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.3264
3.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2958
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2499
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2958
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2805
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2958
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.3111
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2652
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2805
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2652
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2958
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2652
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2652
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2346
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.3111
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.2499
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2805
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.3111
14.5,0.0000,0.0000,0.0000,1.0000,0.0013,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.3111
15.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2805
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
16.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
16.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2958
17.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
17.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2499
18.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
18.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
19.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.4336
19.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
20.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2652
20.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
21.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
21.5,0.0000,0.0000,0.0000,1.0000,0.0006,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3417
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.3264
22.5,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
23.0,0.0000,0.0000,0.0000,1.0000,-0.0011,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2958
23.5,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0022,0.0000,-0.0000,0.0000,0.0000,51.3571
24.0,0.0000,0.0000,0.0000,1.0000,-0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
24.5,0.0000,0.0000,0.0000,1.0000,0.0006,0.0044,0.0000,-0.0000,0.0000,0.0000,51.3111
25.0,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2958
25.5,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.3111
26.0,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
26.5,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.0033,0.0000,-0.0000,0.0000,0.0153,51.3111
27.0,0.0000,0.0000,0.0000,1.0000,-0.0052,0.0122,0.0000,-0.0000,-0.0763,0.0687,51.2958
27.5,0.0000,0.0000,0.0000,1.0000,-0.1757,0.0511,0.0000,-0.0000,-0.3586,0.3357,51.2958
28.0,-0.1004,-0.0009,0.0029,1.0000,-0.0588,0.0011,0.0000,-0.0000,-0.0076,0.0000,51.3111
28.5,-0.1004,-0.0009,0.0029,1.0000,0.0122,0.1767,0.0000,-0.0000,-0.0381,-0.1068,51.2652
29.0,-0.1004,-0.0009,0.0029,1.0000,0.0078,0.0567,0.0000,-0.0000,0.0000,-0.0076,51.3264
29.5,-0.0883,-0.0008,0.0539,0.9985,0.0143,-0.0089,0.0000,-0.0000,0.0000,-0.0153,51.2805
30.0,-0.0883,-0.0008,0.0539,0.9985,0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
30.5,-0.0883,-0.0008,0.0539,0.9985,0.0003,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2499
31.0,-0.0883,-0.0008,0.0539,0.9985,0.0013,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2805
31.5,-0.0883,-0.0008,0.0539,0.9985,0.0096,0.1278,0.0000,-0.0000,0.0610,-0.1297,51.2652
32.0,-0.0735,0.0020,0.1078,0.9942,0.1838,0.2667,0.0000,-0.0000,0.5035,-0.6943,51.3111
32.5,-0.0081,0.0213,0.1599,0.9871,0.3645,0.3111,0.0000,-0.0000,0.3510,-0.6866,51.2958
33.0,0.2035,0.1168,0.2910,0.9567,0.1768,0.5167,0.0000,-0.0000,-0.0381,-0.3281,51.2958
33.5,0.2363,0.1409,0.3493,0.9370,0.0529,0.1189,0.0000,-0.0000,-0.0229,-0.0839,51.2805
34.0,0.2625,0.1705,0.4500,0.8930,0.0046,1.1122,0.0000,-0.0000,-0.3967,-0.3815,51.2958
34.5,0.2718,0.1749,0.6431,0.7658,-0.0323,0.3800,0.0000,-0.0000,-0.1831,-0.1144,51.3111
35.0,0.2736,0.1922,0.7498,0.6617,-0.0071,1.7433,0.0000,-0.0000,-0.6256,-0.6409,51.2499
35.5,0.2542,0.1996,0.9613,0.2755,-0.0097,1.2322,0.0000,-0.0000,-0.4272,-0.4120,51.3111
36.0,0.2573,0.1987,0.9968,0.0802,0.0045,-0.0900,0.0000,-0.0000,0.0763,-0.0305,51.3264
36.5,0.2573,0.1987,0.9968,0.0802,0.1061,-0.5733,0.0000,-0.0000,0.5264,-0.1373,51.2958
37.0,0.2022,0.2057,0.9802,0.1978,0.1213,-0.2367,0.0000,-0.0000,0.1678,0.0076,51.2958
37.5,0.1796,0.2157,0.9692,0.2465,0.0120,-0.0100,0.0000,-0.0000,0.0076,0.0000,51.2958
38.0,0.1796,0.2157,0.9692,0.2465,0.0196,0.0722,0.0000,-0.0000,0.1678,-0.1602,51.2040
38.5,0.1796,0.2157,0.9692,0.2465,0.1810,0.0789,0.0000,-0.0000,0.1373,-0.3204,51.3111
39.0,0.0711,0.2767,0.9758,0.2186,0.0507,0.0178,0.0000,-0.0000,-0.0076,-0.0229,51.2958
39.5,0.0534,0.2808,0.9866,0.1631,0.0058,0.7667,0.0000,-0.0000,-0.2899,-0.2670,51.2958
40.0,0.0373,0.2709,0.9998,0.0188,0.0143,0.1200,0.0000,-0.0000,0.1297,-0.2441,51.2958
40.5,0.0373,0.2709,0.9998,0.0188,0.2659,0.2256,0.0000,-0.0000,0.6866,-0.8469,51.2499
41.0,-0.1449,0.2433,-0.9983,0.0590,0.5340,0.0344,0.0000,-0.0000,0.9766,-0.9918,51.1427
41.5,-0.3327,0.1929,-0.9978,0.0656,0.3681,-0.7111,0.0000,-0.0000,0.6104,-0.1450,51.2499
42.0,-0.4847,0.1668,0.9986,0.0535,0.0912,-0.1011,0.0000,-0.0000,0.0916,0.0000,51.2958
42.5,-0.5198,0.1670,0.9950,0.0996,0.0569,-0.0944,0.0000,-0.0000,0.3204,-0.2365,51.3111
43.0,-0.5198,0.1670,0.9950,0.0996,0.1011,-0.5011,0.0000,-0.0000,0.2899,0.0763,51.2805
43.5,-0.5934,0.1841,0.9601,0.2798,0.0318,-0.1556,0.0000,-0.0000,0.0839,0.0610,51.3111
44.0,-0.5934,0.1841,0.9601,0.2798,0.0039,-0.0189,0.0000,-0.0000,0.0458,-0.0458,51.2958
44.5,-0.5934,0.1841,0.9601,0.2798,0.0065,0.0667,0.0000,-0.0000,0.0229,-0.0687,51.2652
45.0,-0.5934,0.1841,0.9601,0.2798,0.0475,0.0044,0.0000,-0.0000,-0.0305,-0.0381,51.3264
45.5,-0.5934,0.1841,0.9601,0.2798,0.0207,0.1144,0.0000,-0.0000,-0.0076,-0.1297,51.2958
46.0,-0.5934,0.1841,0.9601,0.2798,0.0229,0.0822,0.0000,-0.0000,-0.0076,-0.0687,51.3264
46.5,-0.6513,0.2198,0.9744,0.2249,0.0095,0.0033,0.0000,-0.0000,-0.0076,-0.0153,51.2958
47.0,-0.6513,0.2198,0.9744,0.2249,-0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2958
47.5,-0.6513,0.2198,0.9744,0.2249,-0.0002,-0.0089,0.0000,-0.0000,0.0000,0.0000,51.2958
48.0,-0.6513,0.2198,0.9744,0.2249,-0.0006,-0.0200,0.0000,-0.0000,0.0000,0.0000,51.3264
48.5,-0.6513,0.2198,0.9744,0.2249,-0.0004,-0.0067,0.0000,-0.0000,0.0000,0.0000,51.3111
49.0,-0.6513,0.2198,0.9744,0.2249,-0.0002,-0.0300,0.0000,-0.0000,0.0000,-0.0076,51.2805
49.5,-0.6513,0.2198,0.9744,0.2249,0.0003,-0.0333,0.0000,-0.0000,0.0000,0.0000,51.2805
50.0,-0.6513,0.2198,0.9744,0.2249,-0.0002,-0.0644,0.0000,-0.0000,0.0000,0.0000,51.1887
50.5,-0.6513,0.2198,0.9744,0.2249,-0.0001,-0.1333,0.0000,-0.0000,0.0000,0.0000,51.2958
51.0,-0.6495,0.2172,0.9472,0.3205,-0.0001,-0.1433,0.0000,-0.0000,0.0000,0.0000,51.2652
51.5,-0.6495,0.2172,0.9472,0.3205,-0.0003,-0.0744,0.0000,-0.0000,0.0000,0.0000,51.3111
52.0,-0.6495,0.2172,0.9472,0.3205,-0.0000,-0.0422,0.0000,-0.0000,0.0000,0.0000,51.2958
52.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0267,0.0000,-0.0000,0.0000,0.0000,51.2499
53.0,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,51.3111
53.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,51.3111
54.0,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.2805
54.5,-0.6456,0.2180,0.9306,0.3662,0.0004,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2805
55.0,-0.6456,0.2180,0.9306,0.3662,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.2958
55.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0056,0.0000,-0.0000,0.0000,0.0000,51.2652
56.0,-0.6456,0.2180,0.9306,0.3662,0.0004,-0.0089,0.0000,-0.0000,0.0000,0.0000,51.2805
56.5,-0.6456,0.2180,0.9306,0.3662,-0.0002,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2805
57.0,-0.6456,0.2180,0.9306,0.3662,0.0002,0.0044,0.0000,-0.0000,0.0000,0.0000,51.2652
57.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.3111
58.0,-0.6456,0.2180,0.9306,0.3662,0.0002,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2499
58.5,-0.6456,0.2180,0.9306,0.3662,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.2499
59.0,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2652
59.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.3111
60.0,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2499
60.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.3111
61.0,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.3111
61.5,-0.6456,0.2180,0.9306,0.3662,-0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,51.2805
