time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
0.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2346
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
1.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
2.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
2.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
3.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1274
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.2040
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2499
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.1887
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.2040
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2193
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0056,0.0000,-0.0000,0.0000,0.0000,51.1734
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,51.1734
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.1734
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.1734
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.2040
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
16.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.2040
17.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
18.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1274
18.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
19.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
19.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
20.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
20.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
21.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
21.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
22.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1581
22.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.2040
23.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
23.5,0.0000,0.0000,0.0000,1.0000,0.0003,0.0022,0.0000,-0.0000,0.0000,-0.0153,51.2040
24.0,0.0000,0.0000,0.0000,1.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000,-0.0229,51.1734
24.5,0.0000,0.0000,0.0000,1.0000,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1274
25.0,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0011,0.0000,-0.0000,0.0000,0.0076,51.1734
25.5,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1427
26.0,0.0000,0.0000,0.0000,1.0000,0.0012,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
26.5,0.0000,0.0000,0.0000,1.0000,0.0008,-0.0022,0.0000,-0.0000,0.0000,0.0076,51.1734
27.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
27.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.2040
28.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
28.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
29.0,5.7069,0.4459,-0.0059,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1581
29.5,5.7069,0.4459,-0.0059,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
30.0,5.7069,0.4459,-0.0059,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
30.5,5.7069,0.4459,-0.0059,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
31.0,5.7069,0.4459,-0.0059,1.0000,-0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,51.1734
31.5,5.7069,0.4459,-0.0059,1.0000,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.1887
