time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0078,-0.0000,0.0000,0.0000,0.0000,49.3365
0.5,,,,,0.0000,-0.0033,-0.0000,0.0000,0.0000,0.0000,49.3977
1.0,,,,,0.0000,0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
1.5,,,,,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,49.3518
2.0,,,,,0.0007,0.0000,-0.0000,0.0000,0.0000,0.0000,49.3365
2.5,,,,,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
3.0,,,,,-0.0000,0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
3.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,-0.0000,0.0000,0.0000,0.0000,49.3671
4.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3671
4.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,-0.0000,0.0000,0.0000,0.0000,49.3518
5.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,-0.0000,0.0000,0.0000,0.0000,49.3518
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,-0.0000,0.0000,0.0000,0.0000,49.3518
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,49.3518
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3518
7.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3518
7.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3518
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3518
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0056,-0.0000,0.0000,0.0000,0.0000,49.3518
10.0,0.0000,0.0000,0.0000,1.0000,0.0002,0.0033,-0.0000,0.0000,0.0000,0.0000,49.3365
10.5,0.0000,0.0000,0.0000,1.0000,0.0012,-0.0022,-0.0000,0.0000,0.0000,0.0000,49.3365
11.0,0.0000,0.0000,0.0000,1.0000,-0.0002,0.0011,-0.0000,0.0000,0.0000,0.0000,49.3365
