time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8622
0.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.8928
1.0,,,,,0.0000,-0.2444,0.0000,-0.0000,0.1068,0.0916,51.8928
1.5,,,,,-0.0059,-0.8356,0.0000,-0.0000,0.2823,0.3128,51.8622
2.0,,,,,-0.0103,-1.1644,0.0000,-0.0000,0.3433,0.4807,51.8928
2.5,,,,,-0.0268,-0.2011,0.0000,-0.0000,0.1144,0.0916,51.8775
3.0,,,,,-0.0016,-0.0178,0.0000,-0.0000,0.0153,0.0153,51.8775
3.5,0.0000,0.0000,0.0000,1.0000,-0.0053,-0.3400,0.0000,-0.0000,0.1144,0.1450,51.9234
4.0,0.0019,0.0000,-0.0664,0.9978,-0.0052,-0.3822,0.0000,-0.0000,0.1373,0.1526,51.9081
4.5,0.0135,-0.0014,-0.1332,0.9911,-0.0025,-0.0122,0.0000,-0.0000,0.0076,0.0000,51.8928
5.0,0.0135,-0.0014,-0.1332,0.9911,0.0006,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8469
5.5,0.0135,-0.0014,-0.1332,0.9911,0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,51.8775
6.0,0.0135,-0.0014,-0.1332,0.9911,0.0001,0.0022,0.0000,-0.0000,0.0000,0.0000,51.9234
6.5,0.0135,-0.0014,-0.1332,0.9911,0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8469
7.0,0.0135,-0.0014,-0.1332,0.9911,0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8928
7.5,0.0135,-0.0014,-0.1332,0.9911,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.8928
8.0,0.0135,-0.0014,-0.1332,0.9911,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.8469
8.5,0.0135,-0.0014,-0.1332,0.9911,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.8469
9.0,0.0135,-0.0014,-0.1332,0.9911,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8775
9.5,0.0135,-0.0014,-0.1332,0.9911,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.8469
10.0,0.0135,-0.0014,-0.1332,0.9911,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0076,51.8163
10.5,0.0135,-0.0014,-0.1332,0.9911,0.0004,0.0011,0.0000,-0.0000,0.0000,0.0000,51.8469
