time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0968
0.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.0968
1.5,,,,,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.0815
2.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0662
2.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0815
3.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0815
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.0662
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0815
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1274
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0815
6.0,0.0000,0.0000,0.0000,1.0000,0.0002,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.0662
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1121
7.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0968
7.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0815
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0968
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.0968
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0968
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0056,0.0000,-0.0000,0.0000,0.0000,51.0662
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0968
11.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.0815
12.0,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0509
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.0968
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.0509
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0509
14.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1121
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0509
15.0,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.0509
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.0815
16.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0815
16.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.0662
17.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.0662
17.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.0968
18.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1427
