time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,1.2567,0.0000,-0.0000,-0.7935,-0.0229,51.2040
0.5,,,,,0.0000,0.6233,0.0000,-0.0000,-0.4196,-0.0458,51.1121
1.0,,,,,0.0000,0.0033,0.0000,-0.0000,0.2365,-0.2365,51.1427
1.5,,,,,0.2238,0.9822,0.0000,-0.0000,0.1526,-0.8926,51.1734
2.0,,,,,0.2434,0.8944,0.0000,-0.0000,-0.0153,-0.6332,51.1887
2.5,,,,,0.1858,0.8756,0.0000,-0.0000,0.1144,-0.7019,51.1734
3.0,0.0860,0.0197,0.1666,0.9860,0.3165,0.4722,0.0000,-0.0000,0.6638,-0.9842,51.1887
3.5,0.2419,0.1099,0.2349,0.9720,0.4901,-0.4756,0.0000,-0.0000,1.1826,-0.8545,51.1887
4.0,0.5185,0.2098,0.1145,0.9934,0.5796,-0.2711,0.0000,-0.0000,1.1368,-0.9537,51.1427
4.5,0.6847,0.2414,0.0806,0.9967,0.5565,-0.0989,0.0000,-0.0000,0.9537,-0.9003,51.0509
5.0,1.0088,0.2684,0.0475,0.9989,0.5383,0.0722,0.0000,-0.0000,0.9918,-1.0452,51.1887
5.5,1.3244,0.2947,0.0466,0.9989,0.5268,-0.0900,0.0000,-0.0000,0.9995,-0.9613,51.1427
6.0,1.4779,0.3038,0.0344,0.9994,0.5299,-0.2000,0.0000,-0.0000,0.9766,-0.8087,51.1121
6.5,1.7846,0.3159,-0.0146,0.9999,0.4900,-0.1589,0.0000,-0.0000,1.0452,-0.9308,51.1581
7.0,2.0804,0.2940,-0.0588,0.9983,0.5301,0.0300,0.0000,-0.0000,0.8698,-0.9613,51.1121
7.5,2.2335,0.2725,-0.0440,0.9990,0.5182,0.1078,0.0000,-0.0000,0.9537,-1.0223,51.1734
8.0,2.5471,0.2763,-0.0039,1.0000,0.5371,-0.0044,0.0000,-0.0000,0.9766,-0.9918,51.1427
8.5,2.8663,0.3079,0.0129,0.9999,0.5219,0.1067,0.0000,-0.0000,0.9079,-0.9689,51.2040
9.0,3.0160,0.3146,0.0256,0.9997,0.5176,0.0056,0.0000,-0.0000,0.9766,-0.9766,51.1427
9.5,3.3256,0.3262,0.0267,0.9996,0.5365,-0.0222,0.0000,-0.0000,0.9995,-0.9918,51.2040
10.0,3.6374,0.3870,0.0310,0.9995,0.5351,-0.0311,0.0000,-0.0000,0.9995,-0.9689,51.1427
10.5,3.7906,0.4515,0.0369,0.9993,0.4330,-0.1689,0.0000,-0.0000,0.3891,-0.3891,51.1734
11.0,3.9282,0.5156,0.0363,0.9993,0.0681,0.0456,0.0000,-0.0000,-0.0305,-0.0153,51.1887
11.5,4.0415,0.5608,0.0289,0.9996,-0.0029,0.0167,0.0000,-0.0000,0.0076,-0.0381,51.2040
12.0,4.0415,0.5608,0.0289,0.9996,-0.0018,0.0389,0.0000,-0.0000,0.0076,-0.0305,51.1427
12.5,4.0415,0.5608,0.0289,0.9996,-0.0027,0.0378,0.0000,-0.0000,0.0458,-0.0610,51.1581
13.0,4.0802,0.6222,0.0928,0.9957,0.1225,0.1978,0.0000,-0.0000,0.1068,-0.2670,51.1581
13.5,4.0802,0.6222,0.0928,0.9957,0.0341,0.0078,0.0000,-0.0000,0.0000,0.0000,51.1427
14.0,4.0802,0.6222,0.0928,0.9957,-0.0057,-0.0367,0.0000,-0.0000,0.0229,0.0305,51.1734
14.5,4.0802,0.6222,0.0928,0.9957,-0.0040,-0.0800,0.0000,-0.0000,0.0305,0.0305,51.1427
15.0,4.0802,0.6222,0.0928,0.9957,-0.0008,-0.0044,0.0000,-0.0000,0.0076,0.0000,51.1734
15.5,4.0802,0.6222,0.0928,0.9957,-0.0017,0.0011,0.0000,-0.0000,0.0076,0.0000,51.1121
16.0,4.0802,0.6222,0.0928,0.9957,-0.0017,-0.0011,0.0000,-0.0000,0.0000,0.0153,51.1887
16.5,4.0802,0.6222,0.0928,0.9957,-0.0013,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1427
17.0,4.0802,0.6222,0.0928,0.9957,-0.0006,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1427
17.5,4.0802,0.6222,0.0928,0.9957,-0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
18.0,4.0802,0.6222,0.0928,0.9957,-0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
18.5,4.0802,0.6222,0.0928,0.9957,-0.0002,0.0033,0.0000,-0.0000,0.0000,0.0000,51.1121
19.0,4.0802,0.6222,0.0928,0.9957,-0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
19.5,4.0802,0.6222,0.0928,0.9957,-0.0001,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
20.0,4.0802,0.6222,0.0928,0.9957,-0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
20.5,4.0802,0.6222,0.0928,0.9957,-0.0001,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1887
21.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
21.5,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
22.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.1734
22.5,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1427
23.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1887
23.5,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
24.0,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1274
24.5,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
25.0,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,51.1581
25.5,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1887
26.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1581
26.5,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
27.0,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1121
27.5,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
28.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
28.5,4.0802,0.6222,0.0928,0.9957,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.1581
29.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1274
29.5,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
30.0,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0509
30.5,4.0802,0.6222,0.0928,0.9957,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1887
31.0,5.7473,0.5859,-0.0068,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1887
31.5,5.7473,0.5859,-0.0068,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
32.0,5.7473,0.5859,-0.0068,1.0000,0.0006,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1427
32.5,5.7473,0.5859,-0.0068,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1734
33.0,5.7473,0.5859,-0.0068,1.0000,-0.0039,0.0178,0.0000,-0.0000,-0.0839,0.0763,51.1734
33.5,5.7473,0.5859,-0.0068,1.0000,-0.1382,-0.1456,0.0000,-0.0000,-0.5188,0.5722,51.1121
34.0,5.6989,0.5369,-0.0309,0.9995,-0.4705,-0.0889,0.0000,-0.0000,-1.0834,1.1215,51.1427
34.5,5.5997,0.5341,-0.0251,0.9997,-0.6098,0.0189,0.0000,-0.0000,-1.0605,1.0605,51.1734
35.0,5.3412,0.5137,-0.0121,0.9999,-0.5759,-0.0178,0.0000,-0.0000,-1.0223,1.0147,51.1581
35.5,5.1351,0.4621,-0.0027,1.0000,-0.5499,0.0389,0.0000,-0.0000,-1.0300,1.0376,51.1427
36.0,5.0152,0.4455,-0.0053,1.0000,-0.5383,-0.0089,0.0000,-0.0000,-0.9842,1.0071,51.1274
36.5,4.7296,0.4409,-0.0043,1.0000,-0.4655,-0.0044,0.0000,-0.0000,-0.5569,0.5569,51.1274
37.0,4.6052,0.4401,0.0039,1.0000,-0.0911,0.0011,0.0000,-0.0000,0.2518,-0.2365,51.1734
37.5,4.6052,0.4401,0.0039,1.0000,0.2442,0.0544,0.0000,-0.0000,0.6943,-0.7324,51.1274
38.0,4.6052,0.4401,0.0039,1.0000,0.5226,-0.0567,0.0000,-0.0000,1.0910,-1.0834,51.1734
38.5,4.9827,0.4617,0.0025,1.0000,0.6067,-0.0778,0.0000,-0.0000,1.0529,-1.0071,51.1887
39.0,5.1656,0.4546,-0.0115,0.9999,0.5428,0.1489,0.0000,-0.0000,0.7248,-0.8698,51.2193
39.5,5.5147,0.4538,0.0150,0.9999,0.2456,0.1700,0.0000,-0.0000,-0.0229,-0.1221,51.1581
40.0,5.5147,0.4538,0.0150,0.9999,-0.0113,-0.0056,0.0000,-0.0000,-0.0153,0.0076,51.1581
40.5,5.5147,0.4538,0.0150,0.9999,0.0310,0.2767,0.0000,-0.0000,0.1907,-0.3815,51.1274
41.0,5.6648,0.4388,0.0714,0.9974,0.2974,-0.2178,0.0000,-0.0000,0.7629,-0.6256,51.1887
41.5,5.7761,0.4873,0.0771,0.9970,0.2398,-0.4111,0.0000,-0.0000,0.1831,0.0229,51.1427
42.0,5.8820,0.5045,0.0109,0.9999,0.0061,0.0356,0.0000,-0.0000,-0.0305,-0.0076,51.1427
42.5,5.8820,0.5045,0.0109,0.9999,-0.0069,-0.0000,0.0000,-0.0000,0.0229,0.0000,51.1427
43.0,5.8820,0.5045,0.0109,0.9999,-0.0024,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.1734
43.5,5.8820,0.5045,0.0109,0.9999,-0.0028,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
44.0,5.8820,0.5045,0.0109,0.9999,-0.0020,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
44.5,5.8820,0.5045,0.0109,0.9999,-0.0015,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
45.0,5.8820,0.5045,0.0109,0.9999,-0.0011,0.0011,0.0000,-0.0000,0.0000,0.0000,51.1274
45.5,5.8820,0.5045,0.0109,0.9999,-0.0008,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
46.0,5.8820,0.5045,0.0109,0.9999,-0.0006,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
46.5,5.8820,0.5045,0.0109,0.9999,-0.0004,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1734
47.0,5.8820,0.5045,0.0109,0.9999,-0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.1581
47.5,5.8820,0.5045,0.0109,0.9999,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1887
48.0,5.8820,0.5045,0.0109,0.9999,-0.0002,0.0022,0.0237,0.0237,0.0000,0.0000,51.1427
48.5,5.8820,0.5045,0.0109,0.9999,-0.0001,-0.0022,0.0608,0.0608,0.0000,0.0000,51.1427
49.0,5.8820,0.5045,0.0109,0.9999,-0.0001,-0.0033,0.0612,0.0612,0.0000,0.0000,51.1734
49.5,5.8820,0.5045,0.0109,0.9999,-0.0001,-0.0000,0.0608,0.0608,0.0000,0.0000,51.1427
50.0,5.8820,0.5045,0.0109,0.9999,-0.0000,0.0011,0.0608,0.0608,0.0000,0.0000,51.1581
50.5,5.8820,0.5045,0.0109,0.9999,-0.0000,-0.0011,0.0599,0.0599,0.0000,0.0000,51.1887
51.0,5.8820,0.5045,0.0109,0.9999,-0.0000,-0.0000,0.0599,0.0599,0.0000,0.0000,51.1734
51.5,5.8820,0.5045,0.0109,0.9999,0.0005,-0.0311,0.0651,0.0651,0.0076,0.0229,51.1887
52.0,5.8820,0.5045,0.0109,0.9999,0.0001,-0.0444,0.0754,0.0754,0.0229,0.0153,51.1427
52.5,5.8820,0.5045,0.0109,0.9999,0.0042,-0.2189,0.1175,0.1175,0.0839,0.0763,51.1427
53.0,5.9543,0.5021,-0.0559,0.9984,-0.0019,-0.4444,0.1646,0.1646,0.1526,0.1755,51.1274
53.5,5.9599,0.4975,-0.1905,0.9817,-0.0145,-0.5333,0.1886,0.1886,0.1602,0.2365,51.1581
54.0,5.9628,0.4929,-0.3137,0.9495,-0.0210,-0.5356,0.1886,0.1886,0.1602,0.2365,51.1887
54.5,5.9505,0.4918,-0.4278,0.9039,-0.0089,-0.5100,0.1886,0.1886,0.1678,0.2060,51.1427
55.0,5.9469,0.4885,-0.5363,0.8440,-0.0078,-0.5233,0.1886,0.1886,0.1984,0.2060,51.1734
55.5,5.9496,0.4823,-0.6552,0.7555,-0.0018,-0.4956,0.1886,0.1886,0.1831,0.1831,51.1581
