time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,-0.0229,51.9234
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.9081
1.0,,,,,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.9387
1.5,,,,,0.0003,-0.0033,0.0000,-0.0000,0.0000,0.0076,51.9387
2.0,,,,,-0.0017,0.0000,0.0000,-0.0000,0.0000,-0.0229,51.9081
2.5,,,,,0.0001,0.0033,0.0000,-0.0000,0.0000,0.0229,51.8928
3.0,,,,,-0.0005,0.0011,0.0000,-0.0000,0.0000,-0.0153,51.8928
3.5,0.0000,0.0000,0.0000,1.0000,0.0008,0.0000,0.0000,-0.0000,0.0000,0.0000,51.9081
4.0,0.0000,0.0000,0.0000,1.0000,0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,51.9081
4.5,0.0000,0.0000,0.0000,1.0000,0.0008,0.0011,0.0000,-0.0000,0.0000,0.0076,51.9234
5.0,0.0000,0.0000,0.0000,1.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000,0.0000,51.9387
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.9541
6.0,0.0000,0.0000,0.0000,1.0000,-0.0009,-0.0000,0.0000,-0.0000,0.0000,0.0153,52.0000
6.5,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0022,0.0000,-0.0000,0.0000,-0.0229,51.9234
7.0,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0011,0.0000,-0.0000,0.0000,0.0229,51.9387
7.5,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0229,51.9694
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.8928
8.5,0.0000,0.0000,0.0000,1.0000,-0.0014,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.9081
9.0,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0229,51.9387
