time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.3289,0.0000,-0.0000,0.9766,-0.7248,51.7397
0.5,,,,,0.0000,-0.0522,0.0000,-0.0000,0.8926,-0.8774,51.5407
1.0,,,,,0.0000,0.7589,0.0000,-0.0000,0.0153,-0.5569,51.6020
1.5,,,,,0.0260,0.1289,0.0000,-0.0000,0.0229,-0.1068,51.6326
2.0,,,,,0.0088,0.0033,0.0000,-0.0000,0.0000,0.0076,51.6173
2.5,,,,,-0.0174,-0.0922,0.0000,-0.0000,0.0000,0.0610,51.6326
3.0,,,,,0.0360,0.0867,0.0000,-0.0000,0.1831,-0.2365,51.6326
3.5,0.0000,0.0000,0.0000,1.0000,0.3044,-0.0156,0.0000,-0.0000,0.8316,-0.8240,51.5714
4.0,0.1003,0.0134,0.0202,0.9998,0.5614,-0.1011,0.0000,-0.0000,1.0910,-1.0223,51.6020
4.5,0.4731,0.0179,-0.0134,0.9999,0.5787,-0.0900,0.0000,-0.0000,1.0605,-1.0147,51.8928
5.0,0.7089,0.0072,-0.0288,0.9996,0.5543,-0.0256,0.0000,-0.0000,0.9918,-1.0071,51.6785
5.5,1.0359,-0.0248,-0.0485,0.9988,0.5093,-0.0233,0.0000,-0.0000,0.8774,-0.8926,51.6173
6.0,1.2850,-0.0406,-0.0437,0.9990,0.5036,0.0067,0.0000,-0.0000,0.9613,-1.0071,51.5561
6.5,1.5366,-0.0376,-0.0260,0.9997,0.5392,0.0267,0.0000,-0.0000,0.9918,-1.0223,51.5867
7.0,1.7556,-0.0320,-0.0132,0.9999,0.5358,-0.0089,0.0000,-0.0000,0.9918,-1.0071,51.5714
7.5,2.0702,-0.0186,0.0004,1.0000,0.4779,-0.0400,0.0000,-0.0000,0.6638,-0.6485,51.6479
8.0,2.2092,-0.0134,-0.0021,1.0000,0.1228,0.0067,0.0000,-0.0000,-0.0381,0.0458,51.6479
8.5,2.3090,-0.0060,0.0032,1.0000,-0.0216,0.0033,0.0000,-0.0000,-0.0153,0.0153,51.6020
9.0,2.3090,-0.0060,0.0032,1.0000,-0.0072,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6479
9.5,2.3090,-0.0060,0.0032,1.0000,-0.0045,0.0000,0.0000,-0.0000,-0.0076,0.0000,51.5714
10.0,2.3090,-0.0060,0.0032,1.0000,-0.0030,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5867
10.5,2.3090,-0.0060,0.0032,1.0000,-0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5867
11.0,2.3090,-0.0060,0.0032,1.0000,-0.0015,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.5407
11.5,2.3090,-0.0060,0.0032,1.0000,-0.0011,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
12.0,2.3090,-0.0060,0.0032,1.0000,-0.0008,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.6020
12.5,2.3090,-0.0060,0.0032,1.0000,-0.0006,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6020
13.0,2.3090,-0.0060,0.0032,1.0000,-0.0004,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.6479
13.5,2.3090,-0.0060,0.0032,1.0000,-0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.5561
14.0,2.3090,-0.0060,0.0032,1.0000,-0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
14.5,2.3090,-0.0060,0.0032,1.0000,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5867
15.0,2.3090,-0.0060,0.0032,1.0000,-0.0001,0.0000,0.0000,-0.0000,0.0000,0.0000,51.6020
15.5,2.3090,-0.0060,0.0032,1.0000,-0.0001,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.5714
16.0,2.3090,-0.0060,0.0032,1.0000,-0.0003,0.0022,0.0000,-0.0000,0.0000,0.0000,51.5561
16.5,2.3090,-0.0060,0.0032,1.0000,-0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.5714
17.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
17.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
18.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.5867
18.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.6173
19.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.5867
19.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6326
20.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.5714
20.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.5714
21.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.6020
21.5,2.3090,-0.0060,0.0032,1.0000,0.0004,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6020
22.0,2.3090,-0.0060,0.0032,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.5714
22.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
23.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6020
23.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.5714
24.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.5714
24.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.5714
25.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6020
25.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6479
26.0,2.3090,-0.0060,0.0032,1.0000,-0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
26.5,2.3090,-0.0060,0.0032,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.6173
27.0,2.3090,-0.0060,0.0032,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
27.5,2.3090,-0.0060,0.0032,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
28.0,2.3090,-0.0060,0.0032,1.0000,-0.0004,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6173
28.5,2.3090,-0.0060,0.0032,1.0000,-0.0008,0.0033,0.0000,-0.0000,0.0000,0.0000,51.6173
29.0,2.3090,-0.0060,0.0032,1.0000,-0.0010,-0.0078,0.0000,-0.0000,-0.0076,0.0000,51.6020
29.5,2.3090,-0.0060,0.0032,1.0000,0.0004,-0.0011,0.0000,-0.0000,-0.0076,0.0000,51.5714
30.0,2.3090,-0.0060,0.0032,1.0000,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0153,51.6173
30.5,2.3090,-0.0060,0.0032,1.0000,-0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,51.5561
31.0,2.3090,-0.0060,0.0032,1.0000,-0.0006,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.5407
31.5,2.3090,-0.0060,0.0032,1.0000,-0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6479
32.0,2.3090,-0.0060,0.0032,1.0000,0.0016,0.0056,0.0000,-0.0000,0.0229,-0.0153,51.6020
32.5,2.3090,-0.0060,0.0032,1.0000,-0.0010,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.4948
33.0,2.3090,-0.0060,0.0032,1.0000,0.0012,0.0011,0.0000,-0.0000,0.0000,0.0000,51.5561
33.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5407
34.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.5867
34.5,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5101
35.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.5867
35.5,2.3090,-0.0060,0.0032,1.0000,-0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,51.5714
36.0,2.3090,-0.0060,0.0032,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.5714
