time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9744
1.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
1.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
2.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.9744
2.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
3.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9744
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9284
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.0203
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9591
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.0050
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.9897
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9591
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.0050
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.0050
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.8978
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.0050
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9284
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9897
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.9284
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9591
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9284
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.8672
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9284
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9897
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9284
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9284
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9897
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9897
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.9591
16.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
17.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9284
18.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9284
18.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9438
19.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.9284
19.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.9897
20.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.9284
20.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
21.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
21.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
22.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
22.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9591
23.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9591
23.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
24.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.9591
24.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9438
25.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9897
25.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
26.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
26.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9744
27.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9438
27.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9438
28.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9438
28.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.9591
29.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.9897
29.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.9591
30.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9897
30.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,50.9591
31.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9897
31.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9438
32.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.9591
32.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.9744
33.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.9744
33.5,0.0000,0.0000,0.0000,1.0000,0.0029,-0.0289,0.0000,-0.0000,0.1373,-0.0534,50.9897
34.0,0.0000,0.0000,0.0000,1.0000,0.1624,-0.0456,0.0000,-0.0000,0.6790,-0.6714,50.9284
34.5,0.1246,-0.0009,0.0043,1.0000,0.3455,0.1911,0.0000,-0.0000,0.1831,-0.3204,50.9284
35.0,0.2472,0.0034,0.0371,0.9993,0.1223,0.2844,0.0000,-0.0000,0.3891,-0.4578,50.8978
35.5,0.3209,0.0125,0.1015,0.9948,0.2742,0.3711,0.0000,-0.0000,0.4730,-0.7401,50.9438
36.0,0.5035,0.0709,0.1977,0.9803,0.1990,-0.0133,0.0000,-0.0000,-0.1144,0.0992,50.9438
36.5,0.5035,0.0709,0.1977,0.9803,-0.1118,-0.1033,0.0000,-0.0000,-0.0687,0.1297,50.9591
37.0,0.5035,0.0709,0.1977,0.9803,-0.0204,0.0133,0.0000,-0.0000,0.0076,-0.0305,50.9897
37.5,0.5035,0.0709,0.1977,0.9803,0.0860,0.2611,0.0000,-0.0000,0.3586,-0.5569,50.9591
38.0,0.5811,0.1122,0.2580,0.9661,0.3406,0.2722,0.0000,-0.0000,0.4425,-0.6256,50.9744
38.5,0.6903,0.1801,0.2839,0.9589,0.1778,-0.3822,0.0000,-0.0000,0.2166,0.0305,50.9744
39.0,0.7427,0.2110,0.2320,0.9727,0.0215,-0.0256,0.0000,-0.0000,0.0229,0.0381,50.9591
39.5,0.7509,0.2137,0.1552,0.9879,-0.0194,-0.7244,0.0000,-0.0000,0.1755,0.3281,50.8978
40.0,0.7534,0.2136,0.0885,0.9961,-0.0315,-0.0622,0.0000,-0.0000,0.0153,0.0305,50.9284
40.5,0.7534,0.2136,0.0885,0.9961,0.0411,-0.0822,0.0000,-0.0000,0.3357,-0.2747,50.9897
41.0,0.7487,0.2126,0.0347,0.9994,0.2809,-0.1111,0.0000,-0.0000,0.8316,-0.7782,50.9131
41.5,0.9908,0.2128,-0.0046,1.0000,0.5194,-0.0189,0.0000,-0.0000,1.0681,-1.0681,50.9284
42.0,1.2110,0.2043,-0.0121,0.9999,0.5853,0.0322,0.0000,-0.0000,1.0300,-1.0757,50.9591
42.5,1.5640,0.2001,-0.0051,1.0000,0.5624,0.0089,0.0000,-0.0000,0.9537,-0.9995,50.9438
43.0,1.7846,0.2041,0.0066,1.0000,0.4777,0.1322,0.0000,-0.0000,0.5341,-0.6638,50.9897
43.5,1.9216,0.2099,0.0289,0.9996,0.1306,-0.0278,0.0000,-0.0000,-0.0153,0.0534,50.9591
44.0,2.0260,0.2164,0.0431,0.9991,-0.0360,-0.1111,0.0000,-0.0000,-0.1602,0.2365,50.9284
44.5,2.0260,0.2164,0.0431,0.9991,-0.1735,-0.2744,0.0000,-0.0000,-0.1984,0.4044,50.9284
45.0,1.9696,0.2193,-0.0181,0.9998,-0.1304,-0.0022,0.0000,-0.0000,-0.0992,0.0076,50.9131
45.5,1.9696,0.2193,-0.0181,0.9998,-0.0061,0.6767,0.0000,-0.0000,-0.2060,-0.2441,51.0050
46.0,1.8735,0.2334,0.0968,0.9953,-0.0409,0.0944,0.0000,-0.0000,-0.3281,0.2441,50.9744
46.5,1.8735,0.2334,0.0968,0.9953,-0.3049,0.0689,0.0000,-0.0000,-0.9689,0.9155,50.9284
47.0,1.6097,0.1596,0.1352,0.9908,-0.5655,0.0356,0.0000,-0.0000,-1.0376,1.0300,50.9897
47.5,1.3839,0.0964,0.1332,0.9911,-0.5617,-0.0189,0.0000,-0.0000,-0.8469,0.8663,50.9284
48.0,1.1240,0.0423,0.0990,0.9951,-0.3099,-0.3167,0.0000,-0.0000,-0.0305,0.2365,50.9744
