time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7244
0.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
1.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6326
2.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7244
2.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
3.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.6938
3.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7091
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6632
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,-0.0153,51.7244
8.0,0.0000,0.0000,0.0000,1.0000,0.0447,-0.0256,0.0000,-0.0000,0.2975,-0.2747,51.6785
8.5,0.0000,0.0000,0.0000,1.0000,0.2807,-0.0211,0.0000,-0.0000,0.7401,-0.7095,51.6020
9.0,0.2375,-0.0035,-0.0083,1.0000,0.4383,0.0133,0.0000,-0.0000,0.8663,-0.9003,51.6785
9.5,0.3731,-0.0054,-0.0030,1.0000,0.5467,0.0011,0.0000,-0.0000,1.0147,-1.0223,51.6938
10.0,0.7482,-0.0010,0.0079,1.0000,0.5311,-0.0889,0.0000,-0.0000,0.6790,-0.7401,51.6938
10.5,0.9638,0.0016,-0.0135,0.9999,0.2187,-0.0600,0.0000,-0.0000,0.0000,0.0229,51.7244
11.0,0.9638,0.0016,-0.0135,0.9999,-0.0086,-0.0022,0.0000,-0.0000,0.0534,-0.0305,51.7091
11.5,0.9638,0.0016,-0.0135,0.9999,0.0686,-0.1411,0.0000,-0.0000,0.3967,-0.2823,51.7244
12.0,1.0735,-0.0035,-0.0570,0.9984,0.1758,-0.0678,0.0000,-0.0000,0.0992,-0.0687,51.7397
12.5,1.0735,-0.0035,-0.0570,0.9984,0.0035,0.0622,0.0000,-0.0000,-0.0229,-0.0076,51.6938
13.0,1.0735,-0.0035,-0.0570,0.9984,-0.0049,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.7244
13.5,1.0735,-0.0035,-0.0570,0.9984,-0.0017,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
14.0,1.0735,-0.0035,-0.0570,0.9984,-0.0025,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
14.5,1.0735,-0.0035,-0.0570,0.9984,-0.0019,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7397
15.0,1.0735,-0.0035,-0.0570,0.9984,-0.0013,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.7397
15.5,1.0735,-0.0035,-0.0570,0.9984,-0.0010,0.0022,0.0000,-0.0000,0.0000,0.0000,51.7397
16.0,1.0735,-0.0035,-0.0570,0.9984,-0.0007,0.0022,0.0000,-0.0000,0.0000,0.0000,51.6938
16.5,1.0735,-0.0035,-0.0570,0.9984,-0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
17.0,1.0735,-0.0035,-0.0570,0.9984,-0.0004,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7397
17.5,1.0735,-0.0035,-0.0570,0.9984,-0.0003,0.0022,0.0000,-0.0000,0.0000,0.0000,51.6938
18.0,1.0735,-0.0035,-0.0570,0.9984,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7244
18.5,1.0735,-0.0035,-0.0570,0.9984,-0.0001,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.7244
19.0,1.0735,-0.0035,-0.0570,0.9984,-0.0001,0.0033,0.0000,-0.0000,0.0000,0.0000,51.7244
19.5,1.0735,-0.0035,-0.0570,0.9984,-0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
20.0,1.0735,-0.0035,-0.0570,0.9984,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6785
20.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
21.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
21.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7397
22.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7091
22.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
23.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.7244
23.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
24.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,51.6632
24.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7857
25.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7397
25.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
26.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
26.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7704
27.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.7397
27.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7551
28.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6632
28.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6785
29.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
29.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
30.0,1.0735,-0.0035,-0.0570,0.9984,0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
30.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0821,-0.1019,0.0000,0.0000,51.7551
31.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0821,-0.1019,0.0000,0.0000,51.7244
31.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0000,0.0821,-0.1019,0.0000,0.0000,51.7397
32.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0821,-0.1019,0.0000,0.0000,51.7091
32.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0022,0.0821,-0.1019,0.0000,0.0000,51.7091
33.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7244
33.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7397
34.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
34.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
35.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
35.5,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
36.0,1.0735,-0.0035,-0.0570,0.9984,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
36.5,5.4753,0.6435,0.0013,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0229,0.0000,51.7244
37.0,5.4753,0.6435,0.0013,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0229,0.0000,51.6632
37.5,5.4753,0.6435,0.0013,1.0000,-0.0011,-0.0022,0.0000,-0.0000,0.0000,0.0000,51.6632
38.0,5.4753,0.6435,0.0013,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
38.5,5.4753,0.6435,0.0013,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
39.0,5.4753,0.6435,0.0013,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
39.5,5.4753,0.6435,0.0013,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,51.7244
40.0,5.4753,0.6435,0.0013,1.0000,-0.0018,0.0033,0.0000,-0.0000,-0.0076,0.0153,51.7091
40.5,5.4753,0.6435,0.0013,1.0000,-0.0139,-0.0078,0.0000,-0.0000,-0.0763,0.0763,51.7091
41.0,5.4753,0.6435,0.0013,1.0000,-0.1216,-0.0989,0.0000,-0.0000,-0.4349,0.5035,51.7091
41.5,5.4033,0.6257,-0.0318,0.9995,-0.3760,-0.0722,0.0000,-0.0000,-0.7629,0.8392,51.7244
42.0,5.3828,0.6110,-0.0451,0.9990,-0.3207,0.4256,0.0000,-0.0000,-0.4349,0.0839,51.6785
42.5,5.3222,0.6164,0.0541,0.9985,-0.0930,0.1900,0.0000,-0.0000,-0.1144,-0.0381,51.7091
43.0,5.3255,0.6299,0.1072,0.9942,0.0028,0.0100,0.0000,-0.0000,0.0000,0.0000,51.7397
43.5,5.3255,0.6299,0.1072,0.9942,-0.0299,0.1167,0.0000,-0.0000,-0.2365,0.1602,51.6938
44.0,5.3137,0.6259,0.1607,0.9870,-0.1510,0.2022,0.0000,-0.0000,-0.2060,0.1450,51.6785
44.5,5.3137,0.6259,0.1607,0.9870,-0.0436,0.0511,0.0000,-0.0000,-0.0992,0.0687,51.7091
45.0,5.3137,0.6259,0.1607,0.9870,-0.0946,0.0756,0.0000,-0.0000,-0.1221,0.0992,51.6938
45.5,5.2806,0.6022,0.2031,0.9792,0.0108,-0.1289,0.0000,-0.0000,0.2823,-0.1678,51.7244
46.0,5.2806,0.6022,0.2031,0.9792,0.0721,-0.4100,0.0000,-0.0000,0.1221,0.1755,51.6632
46.5,5.3590,0.6063,0.1664,0.9861,-0.0124,0.0156,0.0000,-0.0000,0.0000,-0.0153,51.7244
47.0,5.3590,0.6063,0.1664,0.9861,0.0459,0.0133,0.0000,-0.0000,0.2747,-0.2747,51.6938
47.5,5.3590,0.6063,0.1664,0.9861,0.2881,-0.1133,0.0000,-0.0000,0.7706,-0.6943,51.6938
48.0,5.6080,0.6646,0.0845,0.9964,0.3222,0.0178,0.0000,-0.0000,0.4349,-0.4578,51.6938
48.5,5.7494,0.6988,0.0810,0.9967,0.2817,0.0956,0.0000,-0.0000,0.2975,-0.4349,51.6785
49.0,5.8713,0.7212,0.0927,0.9957,0.0746,0.0067,0.0000,-0.0000,0.0076,-0.0153,51.7244
49.5,5.9831,0.7428,0.1028,0.9947,0.1045,0.0300,0.0000,-0.0000,0.2899,-0.3281,51.7091
50.0,5.9831,0.7428,0.1028,0.9947,0.0745,-0.0011,0.0000,-0.0000,-0.0076,0.0076,51.6785
50.5,5.9831,0.7428,0.1028,0.9947,-0.0036,0.0033,0.0000,-0.0000,0.0000,0.0000,51.6938
51.0,6.1176,0.7634,0.1105,0.9939,-0.0025,-0.0356,0.0000,-0.0000,0.0076,0.0076,51.7091
51.5,6.1176,0.7634,0.1105,0.9939,-0.0015,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.6938
52.0,6.1176,0.7634,0.1105,0.9939,-0.0106,-0.0333,0.0000,-0.0000,-0.0458,0.0687,51.6938
52.5,6.1176,0.7634,0.1105,0.9939,-0.1178,-0.1656,0.0000,-0.0000,-0.5188,0.5112,51.6632
53.0,6.0270,0.7566,0.0535,0.9986,-0.3696,-0.1089,0.0000,-0.0000,-0.8011,0.8663,51.6785
53.5,5.8999,0.7559,0.0334,0.9994,-0.5153,-0.0289,0.0000,-0.0000,-0.9995,1.0223,51.6326
54.0,5.5101,0.7372,0.0360,0.9994,-0.4831,-0.0122,0.0000,-0.0000,-0.4883,0.5112,51.8010
54.5,5.3892,0.7406,0.0132,0.9999,-0.0901,0.0222,0.0000,-0.0000,0.1526,-0.1907,51.7091
55.0,5.3892,0.7406,0.0132,0.9999,0.1945,0.0289,0.0000,-0.0000,0.4501,-0.4501,51.6785
55.5,5.3892,0.7406,0.0132,0.9999,0.3145,-0.0567,0.0000,-0.0000,0.8698,-0.8087,51.7091
56.0,5.6298,0.7512,0.0030,1.0000,0.5321,-0.1778,0.0000,-0.0000,1.0910,-0.9537,51.7091
56.5,5.8611,0.7422,-0.0384,0.9993,0.4736,0.0167,0.0000,-0.0000,0.4959,-0.5112,51.6938
57.0,6.1137,0.7278,0.0079,1.0000,0.1584,0.3144,0.0000,-0.0000,-0.0610,-0.1373,51.7397
57.5,6.1776,0.7334,0.0614,0.9981,-0.0062,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
58.0,6.1776,0.7334,0.0614,0.9981,-0.0054,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
58.5,6.1776,0.7334,0.0614,0.9981,-0.0039,0.0022,0.0000,-0.0000,0.0000,0.0000,51.8010
59.0,6.1776,0.7334,0.0614,0.9981,-0.0028,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.6938
59.5,6.1776,0.7334,0.0614,0.9981,-0.0021,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
60.0,6.1776,0.7334,0.0614,0.9981,-0.0015,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.6938
60.5,6.1776,0.7334,0.0614,0.9981,-0.0011,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.6785
61.0,6.1776,0.7334,0.0614,0.9981,-0.0008,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6938
61.5,6.1776,0.7334,0.0614,0.9981,0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
62.0,6.1776,0.7334,0.0614,0.9981,-0.0011,0.0000,0.0000,-0.0000,0.0000,0.0000,51.7397
62.5,6.1776,0.7334,0.0614,0.9981,-0.0007,0.0000,0.0000,-0.0000,0.0000,-0.0153,51.7091
63.0,6.1776,0.7334,0.0614,0.9981,0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
63.5,6.1776,0.7334,0.0614,0.9981,-0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,51.6785
