time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0644,0.0000,-0.0000,-0.0153,-0.0458,51.1427
0.5,,,,,0.0000,0.3067,0.0000,-0.0000,-0.0916,-0.0839,51.1274
1.0,,,,,0.0000,0.1589,0.0000,-0.0000,-0.0153,-0.0610,51.1734
1.5,,,,,0.0092,0.2211,0.0000,-0.0000,-0.0916,-0.0916,51.2346
2.0,,,,,0.0030,0.3489,0.0000,-0.0000,-0.2289,-0.2441,51.1581
2.5,,,,,-0.0015,-0.0089,0.0000,-0.0000,0.0076,0.0000,51.1427
3.0,0.0000,0.0000,0.0000,1.0000,0.0002,0.0067,0.0000,-0.0000,0.0076,0.0000,51.1427
3.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,51.1427
4.0,0.0000,0.0000,0.0000,1.0000,0.0012,-0.0033,0.0000,-0.0000,0.0000,0.0000,51.1427
4.5,0.0000,0.0000,0.0000,1.0000,0.0263,0.0222,0.0000,-0.0000,0.2670,-0.1907,51.1274
5.0,0.0000,0.0000,0.0000,1.0000,0.1062,0.0333,0.0000,-0.0000,0.1221,-0.1373,51.1274
5.5,0.0000,0.0000,0.0000,1.0000,0.2737,0.1722,0.0000,-0.0000,0.8316,-0.9689,51.1121
6.0,0.2865,0.0242,0.0771,0.9970,0.5602,0.2211,0.0000,-0.0000,0.7706,-0.9689,51.1887
6.5,0.4450,0.0537,0.1027,0.9947,0.3610,-1.2078,0.0000,-0.0000,0.8926,-0.0992,51.1274
7.0,0.6715,0.0536,-0.2199,0.9755,0.1880,-1.5722,0.0000,-0.0000,0.8087,0.3128,51.1274
7.5,0.7194,0.0108,-0.4793,0.8776,0.1104,-0.6322,0.0000,-0.0000,0.3738,0.1221,51.1581
8.0,0.7291,-0.0147,-0.5562,0.8311,0.0003,0.0456,0.0000,-0.0000,-0.0229,-0.0153,51.1887
8.5,0.7291,-0.0147,-0.5562,0.8311,0.0041,0.0356,0.0000,-0.0000,0.0153,-0.0534,51.1887
9.0,0.7291,-0.0147,-0.5562,0.8311,-0.0015,0.2989,0.0000,-0.0000,-0.1144,-0.1144,51.1427
9.5,0.7291,-0.0147,-0.5562,0.8311,0.0102,-0.0256,0.0000,-0.0000,0.0305,0.0000,51.1734
10.0,0.7291,-0.0147,-0.5562,0.8311,0.0039,-0.2422,0.0000,-0.0000,0.1526,0.1144,51.1427
10.5,0.7291,-0.0147,-0.5562,0.8311,0.0038,-0.0367,0.0000,-0.0000,0.0229,0.0000,51.1887
11.0,0.7291,-0.0147,-0.5562,0.8311,-0.0055,0.0344,0.0000,-0.0000,-0.0610,-0.0076,51.1427
11.5,0.7291,-0.0147,-0.5562,0.8311,0.0133,-0.1367,0.0000,-0.0000,0.1602,-0.0610,51.1734
12.0,0.7536,-0.0713,-0.5959,0.8031,0.0550,-0.0189,0.0000,-0.0000,0.0305,0.0000,51.1427
12.5,0.7536,-0.0713,-0.5959,0.8031,0.0000,0.0078,0.0000,-0.0000,0.0000,0.0000,51.1734
13.0,0.7536,-0.0713,-0.5959,0.8031,-0.0008,0.0000,0.0000,-0.0000,0.0000,0.0000,51.1274
13.5,0.7536,-0.0713,-0.5959,0.8031,-0.0015,-0.0056,0.0000,-0.0000,0.0000,0.0000,51.1887
14.0,0.7536,-0.0713,-0.5959,0.8031,0.0004,0.0033,0.0000,-0.0000,0.0000,0.0000,51.1581
14.5,0.7536,-0.0713,-0.5959,0.8031,0.0005,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
15.0,0.7536,-0.0713,-0.5959,0.8031,0.0002,-0.0000,0.0000,-0.0000,0.0000,0.0000,51.1581
15.5,0.7536,-0.0713,-0.5959,0.8031,0.0058,-0.0344,0.0000,-0.0000,0.0610,-0.0458,51.1121
16.0,0.7536,-0.0713,-0.5959,0.8031,0.1594,0.0044,0.0000,-0.0000,0.5646,-0.5493,51.1274
16.5,0.7938,-0.2218,-0.5968,0.8024,0.4487,0.0522,0.0000,-0.0000,1.0223,-1.0605,51.1274
17.0,0.8373,-0.3509,-0.5870,0.8096,0.5951,0.0400,0.0000,-0.0000,1.0452,-1.0834,51.1887
17.5,0.9379,-0.6813,-0.5797,0.8148,0.5739,0.0100,0.0000,-0.0000,1.0223,-1.0376,51.1887
18.0,1.0384,-0.9891,-0.5779,0.8161,0.5489,-0.2311,0.0000,-0.0000,0.9918,-0.8240,51.1887
18.5,1.0958,-1.1372,-0.6001,0.7999,0.5005,-0.2689,0.0000,-0.0000,1.0452,-0.8621,51.1274
19.0,1.1354,-1.4401,-0.6679,0.7442,0.4982,-0.1811,0.0000,-0.0000,1.0376,-0.9079,51.0662
