timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
15316,-0.6027,-0.6104,-2.0000,-2.0000
15416,-0.7706,-0.7706,-2.0000,-2.0000
15467,-0.8392,-0.8240,-2.0000,-2.0000
15515,-0.9232,-0.9232,-2.0000,-2.0000
15567,-0.9995,-0.9842,-2.0000,-2.0000
15616,-1.0681,-1.0529,-2.0000,-2.0000
15716,-1.2360,-1.2283,-2.0000,-2.0000
15816,-1.3885,-1.3733,-2.0000,-2.0000
15916,-1.5335,-1.5335,-2.0000,-2.0000
15967,-1.6098,-1.6174,-2.0000,-2.0000
16015,-1.6937,-1.6708,-2.0000,-2.0000
16116,-1.8158,-1.8387,-2.0000,-2.0000
16216,-1.9989,-1.9684,-2.0000,-2.0000
16316,-2.0142,-1.9760,-2.0000,-2.0000
16416,-1.9913,-1.9760,-2.0000,-2.0000
16467,-2.0065,-1.9684,-2.0000,-2.0000
16516,-2.0142,-1.9836,-2.0000,-2.0000
16616,-1.9913,-1.9913,-2.0000,-2.0000
16716,-1.9989,-1.9760,-2.0000,-2.0000
16816,-1.9913,-1.9836,-2.0000,-2.0000
16916,-1.9989,-1.9913,-2.0000,-2.0000
17016,-2.0065,-1.9836,-2.0000,-2.0000
17116,-1.9836,-1.9836,-2.0000,-2.0000
17167,-1.9913,-1.9836,-2.0000,-2.0000
17216,-1.9989,-1.9836,-2.0000,-2.0000
17265,-2.0065,-1.9913,-2.0000,-2.0000
17316,-1.9836,-1.9913,-2.0000,-2.0000
17367,-1.9913,-1.9989,-2.0000,-2.0000
17416,-1.9836,-1.9913,-2.0000,-2.0000
17516,-2.0065,-1.9913,-2.0000,-2.0000
17616,-1.9913,-2.0142,-2.0000,-2.0000
17716,-1.9836,-1.9836,-2.0000,-2.0000
17816,-1.9760,-1.9836,-2.0000,-2.0000
17867,-1.9760,-2.0065,-2.0000,-2.0000
17916,-2.0065,-1.9989,-2.0000,-2.0000
18016,-1.9989,-1.9913,-2.0000,-2.0000
18067,-1.9760,-1.9913,-2.0000,-2.0000
18116,-1.9913,-1.9989,-2.0000,-2.0000
18216,-1.9913,-1.9760,-2.0000,-2.0000
18267,-2.0142,-1.9989,-2.0000,-2.0000
18316,-1.9760,-1.9989,-2.0000,-2.0000
18416,-1.9760,-2.0142,-2.0000,-2.0000
18466,-1.9760,-1.9913,-2.0000,-2.0000
18516,-2.0142,-1.9989,-2.0000,-2.0000
18616,-1.9836,-2.0142,-2.0000,-2.0000
18716,-1.9913,-1.9913,-2.0000,-2.0000
18767,-2.0065,-1.9913,-2.0000,-2.0000
18816,-1.9913,-1.9989,-2.0000,-2.0000
18916,-1.9913,-1.9989,-2.0000,-2.0000
19016,-2.0142,-1.9989,-2.0000,-2.0000
19116,-1.9836,-2.0065,-2.0000,-2.0000
19216,-1.9913,-1.9989,-2.0000,-2.0000
19267,-2.0065,-1.9913,-2.0000,-2.0000
19316,-1.9836,-1.9989,-2.0000,-2.0000
19416,-1.9913,-2.0142,-2.0000,-2.0000
19467,-1.9913,-1.9836,-2.0000,-2.0000
19516,-2.0142,-1.9989,-2.0000,-2.0000
19567,-1.9760,-1.9989,-2.0000,-2.0000
19616,-1.9913,-2.0065,-2.0000,-2.0000
19716,-1.9989,-1.9836,-2.0000,-2.0000
19767,-2.0065,-1.9913,-2.0000,-2.0000
19816,-1.9836,-1.9913,-2.0000,-2.0000
19916,-1.9836,-2.0065,-2.0000,-2.0000
19967,-1.9913,-1.9836,-2.0000,-2.0000
20016,-2.0218,-1.9913,-2.0000,-2.0000
20067,-1.9760,-1.9836,-2.0000,-2.0000
20116,-1.9913,-2.0065,-2.0000,-2.0000
20166,-1.9989,-2.0065,-2.0000,-2.0000
20216,-1.9913,-1.9913,-2.0000,-2.0000
20267,-2.0142,-1.9913,-2.0000,-2.0000
20316,-1.9836,-1.9989,-2.0000,-2.0000
20366,-1.9760,-2.0065,-2.0000,-2.0000
20416,-1.9836,-2.0142,-2.0000,-2.0000
20516,-1.9989,-1.9836,-2.0000,-2.0000
20616,-1.9913,-2.0065,-2.0000,-2.0000
20716,-1.9913,-1.9836,-2.0000,-2.0000
20767,-2.0065,-1.9913,-2.0000,-2.0000
20816,-1.9836,-1.9913,-2.0000,-2.0000
20866,-1.9760,-2.0065,-2.0000,-2.0000
20916,-1.9836,-2.0142,-2.0000,-2.0000
20967,-1.9913,-1.9836,-2.0000,-2.0000
21016,-2.0142,-1.9989,-2.0000,-2.0000
21067,-1.9760,-1.9836,-2.0000,-2.0000
21116,-1.9836,-2.0065,-2.0000,-2.0000
21216,-1.9913,-1.9913,-2.0000,-2.0000
21267,-2.0065,-1.9836,-2.0000,-2.0000
21316,-1.9836,-1.9913,-2.0000,-2.0000
21416,-1.9760,-2.0065,-2.0000,-2.0000
21466,-1.9913,-1.9836,-2.0000,-2.0000
21516,-2.0142,-1.9913,-2.0000,-2.0000
21566,-1.9760,-1.9836,-2.0000,-2.0000
21616,-1.9836,-1.9989,-2.0000,-2.0000
21716,-1.9913,-1.9760,-2.0000,-2.0000
21817,-1.9836,-1.9989,-2.0000,-2.0000
21916,-1.9989,-2.0065,-2.0000,-2.0000
22016,-1.9989,-1.9989,-2.0000,-2.0000
22066,-1.9684,-1.9913,-2.0000,-2.0000
22116,-1.9836,-2.0065,-2.0000,-2.0000
22216,-1.9913,-1.9836,-2.0000,-2.0000
22316,-1.9836,-1.9913,0.0000,0.0000
22366,-1.9379,-1.9684,0.0000,0.0000
22416,-1.8997,-1.9150,0.0000,0.0000
22466,-1.8082,-1.8234,0.0000,0.0000
22516,-1.7319,-1.7471,0.0000,0.0000
22616,-1.5869,-1.5793,0.0000,0.0000
22665,-1.5030,-1.5106,0.0000,0.0000
22716,-1.4267,-1.4496,0.0000,0.0000
22766,-1.3809,-1.3580,0.0000,0.0000
22816,-1.2741,-1.2894,0.0000,0.0000
22916,-1.1292,-1.1215,0.0000,0.0000
23016,-0.9842,-0.9918,0.0000,0.0000
23065,-0.9003,-0.9155,0.0000,0.0000
23116,-0.8392,-0.8163,0.0000,0.0000
23216,-0.6866,-0.6790,0.0000,0.0000
23267,-0.6027,-0.6104,0.0000,0.0000
23316,-0.5112,-0.5188,0.0000,0.0000
23365,-0.5112,-0.4807,0.0000,0.0000
23416,-0.3510,-0.3815,0.0000,0.0000
23465,-0.2670,-0.2899,0.0000,0.0000
23516,-0.2441,-0.2365,0.0000,0.0000
23616,-0.1068,-0.1602,0.0000,0.0000
23667,-0.0229,-0.1221,0.0000,0.0000
23716,-0.0076,-0.0992,0.0000,0.0000
23767,-0.0153,-0.0763,0.0000,0.0000
23816,-0.0153,-0.0687,0.0000,0.0000
23916,0.0000,-0.0458,0.0000,0.0000
23967,0.0000,-0.0610,0.0000,0.0000
24016,0.0000,-0.0763,0.0000,0.0000
24065,0.0000,-0.0381,0.0000,0.0000
24116,0.0000,-0.0458,0.0000,0.0000
24165,0.0000,-0.0381,0.0000,0.0000
24216,0.0000,-0.0305,0.0000,0.0000
24316,0.0000,-0.0229,0.0000,0.0000
24367,0.0076,-0.0229,0.0000,0.0000
24416,0.0000,-0.0229,0.0000,0.0000
24467,0.0000,-0.0153,0.0000,0.0000
24516,0.0000,-0.0305,0.0000,0.0000
24616,0.0000,-0.0229,0.0000,0.0000
24665,0.0000,-0.0153,0.0000,0.0000
24716,0.0000,-0.0153,0.0000,0.0000
24766,-0.0229,-0.0076,0.0000,0.0000
24816,0.0000,-0.0153,0.0000,0.0000
24916,0.0000,-0.0153,0.0000,0.0000
25016,0.0000,-0.0076,0.0000,0.0000
25116,-0.0229,0.0000,0.0000,0.0000
25216,0.0000,0.0000,0.0000,0.0000
25316,0.0000,0.0000,0.0000,0.0000
25416,0.0000,0.0000,0.0000,0.0000
25516,0.0000,0.0000,0.0000,0.0000
25616,0.0000,-0.0076,0.0000,0.0000
25716,0.0229,-0.0076,0.0000,0.0000
25815,0.0000,0.0000,0.0000,0.0000
25916,0.0000,0.0000,0.0000,0.0000
26016,0.0000,0.0000,0.0000,0.0000
26115,0.0000,0.0000,0.0000,0.0000
26216,0.0000,0.0000,0.0000,0.0000
26316,0.0000,0.0000,0.0000,0.0000
26416,0.0000,0.0000,0.0000,0.0000
26466,0.0000,0.0000,0.0000,0.0000
