timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
9496,-0.0153,0.0000,0.0000,0.0000
9596,0.0076,0.0000,0.0000,0.0000
9696,0.0000,0.0000,0.0000,0.0000
9747,0.0000,0.0000,0.0000,0.0000
9796,0.0000,0.0000,0.0000,0.0000
9896,0.0000,0.0000,0.0000,0.0000
9996,0.0000,0.0000,0.0000,0.0000
10047,0.0000,0.0000,0.0000,0.0000
10096,0.0000,0.0000,0.0000,0.0000
10196,0.0000,0.0000,0.0000,0.0000
10296,0.0000,0.0000,0.0000,0.0000
10347,0.0000,0.0000,0.0000,0.0000
10396,0.0000,0.0000,0.0000,0.0000
10447,0.0000,0.0000,0.0000,0.0000
10496,0.0000,0.0076,0.0000,0.0000
10596,0.0000,0.0000,0.0000,0.0000
10645,0.0000,0.0229,0.0000,0.0000
10696,0.0000,0.0000,0.0000,0.0000
10747,0.0000,0.0000,0.0000,0.0000
10796,0.0000,0.0000,0.0000,0.0000
10896,0.0000,0.0000,0.0000,0.0000
10996,0.0000,0.0000,0.0000,0.0000
11096,-0.0153,0.0000,0.0000,0.0000
11196,0.0000,0.0000,0.0000,0.0000
11296,0.0000,0.0000,0.0000,0.0000
11396,0.0000,0.0000,0.0000,0.0000
11496,0.0229,0.0076,0.0000,0.0000
11596,0.0000,0.0000,0.0000,0.0000
11696,0.0000,0.0000,0.0000,0.0000
11796,0.0000,0.0000,0.0000,0.0000
11846,0.0000,0.0000,0.0000,0.0000
11896,0.0153,-0.0229,0.0000,0.0000
11947,0.0000,0.0000,0.0000,0.0000
11996,0.0000,0.0000,0.0000,0.0000
12096,0.0000,0.0000,0.0000,0.0000
12196,0.0000,0.0000,0.0000,0.0000
12296,0.0000,0.0000,0.0000,0.0000
12396,0.0000,-0.0229,0.0000,0.0000
12496,0.0000,0.0000,0.0000,0.0000
12596,-0.0076,0.0000,0.0000,0.0000
12696,-0.0229,0.0153,0.0000,0.0000
12796,0.0000,0.0000,0.0000,0.0000
12896,0.0000,0.0000,0.0000,0.0000
12947,0.0229,0.0000,0.0000,0.0000
12996,0.0000,0.0000,0.0000,0.0000
13096,0.0000,-0.0076,0.0000,0.0000
13196,0.0000,0.0000,0.0000,0.0000
13296,0.0000,0.0000,0.0000,0.0000
13396,0.0229,-0.0229,0.0000,0.0000
13447,0.0000,0.0076,0.0000,0.0000
13496,-0.0076,0.0000,0.0000,0.0000
13596,0.0000,0.0000,0.0000,0.0000
13696,0.0000,0.0000,0.0000,0.0000
13796,0.0000,0.0000,0.0000,0.0000
13845,0.0229,0.0000,0.0000,0.0000
13896,0.0000,0.0000,0.0000,0.0000
13947,0.0000,0.0000,0.0000,0.0000
13996,0.0000,0.0000,0.0000,0.0000
14096,0.0000,0.0000,0.0000,0.0000
14196,0.0000,0.0000,2.0000,2.0000
14296,0.1450,0.0916,2.0000,2.0000
14346,0.2136,0.1907,2.0000,2.0000
14396,0.2518,0.2747,2.0000,2.0000
14496,0.4578,0.4272,2.0000,2.0000
14547,0.5417,0.4730,2.0000,2.0000
14596,0.5875,0.5722,2.0000,2.0000
14696,0.7629,0.7248,2.0000,2.0000
14747,0.8163,0.7782,2.0000,2.0000
14796,0.8663,0.8926,2.0000,2.0000
14845,0.9766,0.9613,2.0000,2.0000
14896,1.0529,0.9995,2.0000,2.0000
14947,1.1139,1.1063,2.0000,2.0000
14996,1.2054,1.1902,2.0000,2.0000
15047,1.2741,1.2512,2.0000,2.0000
15096,1.3657,1.3351,2.0000,2.0000
15196,1.5030,1.4801,2.0000,2.0000
15246,1.5793,1.5640,2.0000,2.0000
15296,1.6708,1.6174,2.0000,2.0000
15396,1.8005,1.7776,2.0000,2.0000
15496,1.9531,1.8387,2.0000,2.0000
15545,1.9913,1.8692,2.0000,2.0000
15596,1.9989,1.8845,2.0000,2.0000
15646,1.9989,1.8845,2.0000,2.0000
15696,1.9913,1.8921,2.0000,2.0000
15746,2.0142,1.9150,2.0000,2.0000
15796,2.0065,1.9150,2.0000,2.0000
15896,1.9989,1.9379,2.0000,2.0000
15996,2.0142,1.9455,2.0000,2.0000
16045,2.0065,1.9531,2.0000,2.0000
16096,2.0065,1.9379,2.0000,2.0000
16147,2.0065,1.9608,2.0000,2.0000
16196,1.9836,1.9836,2.0000,2.0000
16246,2.0142,1.9836,2.0000,2.0000
16296,2.0065,1.9531,2.0000,2.0000
16346,1.9989,1.9531,2.0000,2.0000
16396,1.9913,1.9836,2.0000,2.0000
16446,1.9836,1.9913,2.0000,2.0000
16496,2.0142,1.9760,2.0000,2.0000
16546,2.0218,1.9760,2.0000,2.0000
16596,1.9913,1.9684,2.0000,2.0000
16696,1.9913,1.9836,2.0000,2.0000
16746,2.0218,1.9913,2.0000,2.0000
16796,2.0065,1.9836,2.0000,2.0000
16896,1.9989,1.9913,2.0000,2.0000
16945,2.0142,2.0065,2.0000,2.0000
16996,2.0065,2.0065,2.0000,2.0000
17096,1.9989,1.9989,2.0000,2.0000
17146,1.9989,2.0142,2.0000,2.0000
17196,1.9836,2.0142,2.0000,2.0000
17246,2.0142,2.0218,2.0000,2.0000
17296,2.0065,2.0065,2.0000,2.0000
