timestamp_ms,left_encoder_rps,right_encoder_rps,left_cmd_rps,right_cmd_rps
6723,0.0000,0.0000,0.0000,0.0000
6823,0.0000,0.0000,0.0000,0.0000
6923,0.0000,0.0000,0.0000,0.0000
7023,0.0000,0.0153,0.0000,0.0000
7123,0.0000,0.0153,0.0000,0.0000
7223,0.0000,0.0000,0.0000,0.0000
7323,0.0000,0.0000,0.0000,0.0000
7423,0.0000,0.0000,0.0000,0.0000
7523,0.0000,0.0000,0.0000,0.0000
7622,-0.0229,0.0000,0.0000,0.0000
7723,0.0076,0.0000,0.0000,0.0000
7823,0.0000,0.0000,0.0000,0.0000
7922,0.0000,0.0000,0.0000,0.0000
8022,0.0229,0.0000,0.0000,0.0000
8123,0.0000,0.0000,0.0000,0.0000
8223,0.0000,0.0000,0.0000,0.0000
8323,-0.0229,0.0000,0.0000,0.0000
8423,0.0000,0.0000,0.0000,0.0000
8523,0.0076,0.0000,0.0000,0.0000
8622,0.0000,0.0000,0.0000,0.0000
8723,-0.0153,0.0000,0.0000,0.0000
8773,-0.0153,0.0000,0.0000,0.0000
8823,0.0000,0.0000,0.0000,0.0000
8923,-0.0076,0.0000,0.0000,0.0000
9023,0.0000,0.0229,0.0000,0.0000
9122,0.0000,0.0000,0.0000,0.0000
9223,0.0229,0.0000,0.0000,0.0000
9322,0.0076,-0.0229,0.0000,0.0000
9423,0.0000,0.0153,0.0000,0.0000
9523,0.0000,0.0000,0.0000,0.0000
9623,0.0000,0.0000,0.0000,0.0000
9723,0.0229,0.0153,2.0000,2.0000
9823,0.1221,0.1221,2.0000,2.0000
9872,0.2060,0.2289,2.0000,2.0000
9923,0.2670,0.3128,2.0000,2.0000
10023,0.4349,0.4578,2.0000,2.0000
10123,0.6104,0.6332,2.0000,2.0000
10222,0.7706,0.7935,2.0000,2.0000
10322,0.9232,0.9079,2.0000,2.0000
10423,1.0986,1.0910,2.0000,2.0000
10522,1.2283,1.2360,2.0000,2.0000
10622,1.3809,1.3885,2.0000,2.0000
10722,1.5488,1.5411,2.0000,2.0000
10822,1.7014,1.7014,2.0000,2.0000
10923,1.8539,1.8158,2.0000,2.0000
10972,1.9379,1.8463,2.0000,2.0000
11023,1.9913,1.8616,2.0000,2.0000
11122,1.9760,1.8768,2.0000,2.0000
11173,1.9836,1.9073,2.0000,2.0000
11223,2.0065,1.9073,2.0000,2.0000
11322,1.9913,1.9073,2.0000,2.0000
11423,1.9989,1.9455,2.0000,2.0000
11472,2.0142,1.9455,2.0000,2.0000
11522,2.0065,1.9836,2.0000,2.0000
11622,1.9989,1.9684,2.0000,2.0000
11723,1.9989,1.9684,2.0000,2.0000
11823,1.9989,1.9684,2.0000,2.0000
11923,1.9989,1.9836,2.0000,2.0000
11973,2.0065,1.9684,2.0000,2.0000
12022,2.0142,1.9531,2.0000,2.0000
12122,2.0065,1.9913,2.0000,2.0000
12222,2.0142,1.9913,2.0000,2.0000
12322,1.9989,1.9913,2.0000,2.0000
12372,2.0065,2.0065,2.0000,2.0000
12422,1.9989,1.9913,2.0000,2.0000
12523,2.0142,1.9684,2.0000,2.0000
12573,1.9989,1.9913,2.0000,2.0000
12623,1.9913,1.9913,2.0000,2.0000
12722,2.0065,1.9684,2.0000,2.0000
12823,1.9989,1.9836,2.0000,2.0000
12872,1.9913,1.9913,2.0000,2.0000
12922,1.9989,1.9989,2.0000,2.0000
12972,2.0065,1.9836,2.0000,2.0000
13022,2.0218,1.9684,2.0000,2.0000
13122,1.9989,1.9913,2.0000,2.0000
13222,2.0065,1.9684,2.0000,2.0000
13273,2.0218,1.9836,2.0000,2.0000
13322,1.9913,1.9836,2.0000,2.0000
13372,2.0142,2.0065,2.0000,2.0000
13422,1.9913,1.9989,2.0000,2.0000
13522,2.0142,1.9684,2.0000,2.0000
13573,2.0065,1.9913,2.0000,2.0000
13622,2.0065,1.9913,2.0000,2.0000
13722,2.0142,1.9760,2.0000,2.0000
13823,1.9836,1.9760,2.0000,2.0000
13922,1.9989,1.9989,2.0000,2.0000
14023,2.0142,1.9608,2.0000,2.0000
14122,1.9989,1.9836,2.0000,2.0000
14222,1.9989,1.9684,2.0000,2.0000
14322,1.9836,1.9836,2.0000,2.0000
14422,1.9760,1.9913,2.0000,2.0000
14472,2.0218,1.9836,2.0000,2.0000
14522,2.0142,1.9684,2.0000,2.0000
14622,1.9913,1.9913,2.0000,2.0000
14673,1.9989,1.9989,2.0000,2.0000
14722,1.9989,1.9760,2.0000,2.0000
14773,2.0294,1.9836,2.0000,2.0000
14822,1.9913,1.9913,2.0000,2.0000
14922,1.9836,1.9913,2.0000,2.0000
15022,2.0142,1.9684,2.0000,2.0000
15073,1.9989,1.9913,2.0000,2.0000
15122,1.9913,1.9836,2.0000,2.0000
15222,1.9989,1.9684,2.0000,2.0000
15322,1.9989,1.9836,2.0000,2.0000
15422,2.0065,1.9913,2.0000,2.0000
15473,2.0142,1.9913,2.0000,2.0000
15522,2.0142,1.9836,2.0000,2.0000
15573,1.9989,1.9989,2.0000,2.0000
15622,1.9989,1.9913,2.0000,2.0000
15722,2.0142,1.9836,2.0000,2.0000
15773,2.0218,1.9836,2.0000,2.0000
15822,1.9989,1.9913,2.0000,2.0000
15872,1.9989,1.9989,2.0000,2.0000
15922,1.9989,2.0065,2.0000,2.0000
16022,2.0142,1.9760,2.0000,2.0000
16122,1.9073,1.9379,-2.0000,-2.0000
16222,1.7929,1.7929,-2.0000,-2.0000
16272,1.7090,1.7242,-2.0000,-2.0000
16322,1.6251,1.6632,-2.0000,-2.0000
16422,1.4420,1.4877,-2.0000,-2.0000
16523,1.3046,1.3428,-2.0000,-2.0000
16622,1.1597,1.1826,-2.0000,-2.0000
16673,1.0986,1.1139,-2.0000,-2.0000
16722,0.9995,1.0529,-2.0000,-2.0000
16822,0.8774,0.8926,-2.0000,-2.0000
16872,0.7858,0.8240,-2.0000,-2.0000
16922,0.7095,0.7629,-2.0000,-2.0000
17023,0.5417,0.5951,-2.0000,-2.0000
17122,0.4272,0.4501,-2.0000,-2.0000
17172,0.2747,0.3662,-2.0000,-2.0000
17222,0.2441,0.2975,-2.0000,-2.0000
17272,0.2060,0.2060,-2.0000,-2.0000
17322,0.0839,0.1221,-2.0000,-2.0000
17422,-0.0153,0.0076,-2.0000,-2.0000
17523,-0.1450,-0.0687,-2.0000,-2.0000
17622,-0.2899,-0.2518,-2.0000,-2.0000
17723,-0.4044,-0.3967,-2.0000,-2.0000
17773,-0.4959,-0.4883,-2.0000,-2.0000
17822,-0.6104,-0.5569,-2.0000,-2.0000
17872,-0.6714,-0.6332,-2.0000,-2.0000
17922,-0.7477,-0.7248,-2.0000,-2.0000
17972,-0.8469,-0.8011,-2.0000,-2.0000
18023,-0.9079,-0.8698,-2.0000,-2.0000
18122,-1.0681,-1.0300,-2.0000,-2.0000
18222,-1.2207,-1.1749,-2.0000,-2.0000
